frame number,location x (m),location y (m),location z (m),rotation x (rad),rotation y (rad),rotation z (rad)
0,0,-0.299999982118607,0,1.57079637050629,0,0
1,0,-0.299999982118607,0,1.57079637050629,0,0
2,0,-0.299999982118607,0,1.57079637050629,0,0
3,0,-0.299999982118607,0,1.57079637050629,0,0
4,0,-0.299999982118607,0,1.57079637050629,0,0
5,0,-0.299999982118607,0,1.57079637050629,0,0
6,0,-0.299999982118607,0,1.57079637050629,0,0
7,0,-0.299999982118607,0,1.57079637050629,0,0
8,0,-0.299999982118607,0,1.57079637050629,0,0
9,0,-0.299999982118607,0,1.57079637050629,0,0
10,0,-0.299999982118607,0,1.57079637050629,0,0
11,0,-0.299999982118607,0,1.57079637050629,0,0
12,0,-0.299999982118607,0,1.57079637050629,0,0
13,0,-0.299999982118607,0,1.57079637050629,0,0
14,0,-0.299999982118607,0,1.57079637050629,0,0
15,0,-0.299999982118607,0,1.57079637050629,0,0
16,0,-0.299999982118607,0,1.57079637050629,0,0
17,0,-0.299999982118607,0,1.57079637050629,0,0
18,0,-0.299999982118607,0,1.57079637050629,0,0
19,0,-0.299999982118607,0,1.57079637050629,0,0
20,0,-0.299999982118607,0,1.57079637050629,0,0
21,0,-0.299999982118607,0,1.57079637050629,0,0
22,0,-0.299999982118607,0,1.57079637050629,0,0
23,0,-0.299999982118607,0,1.57079637050629,0,0
24,0,-0.299999982118607,0,1.57079637050629,0,0
25,0,-0.299999982118607,0,1.57079637050629,0,0
26,0,-0.299999982118607,0,1.57079637050629,0,0
27,0,-0.299999982118607,0,1.57079637050629,0,0
28,0,-0.299999982118607,0,1.57079637050629,0,0
29,0,-0.299999982118607,0,1.57079637050629,0,0
30,0,-0.299999982118607,0,1.57079637050629,0,0
31,0,-0.299999982118607,0,1.57079637050629,0,0
32,0,-0.299999982118607,0,1.57079637050629,0,0
33,0,-0.299999982118607,0,1.57079637050629,0,0
34,0,-0.299999982118607,0,1.57079637050629,0,0
35,0,-0.299999982118607,0,1.57079637050629,0,0
36,0,-0.299999982118607,0,1.57079637050629,0,0
37,0,-0.299999982118607,0,1.57079637050629,0,0
38,0,-0.299999982118607,0,1.57079637050629,0,0
39,0,-0.299999982118607,0,1.57079637050629,0,0
40,0,-0.299999982118607,0,1.57079637050629,0,0
41,0,-0.299999982118607,0,1.57079637050629,0,0
42,0,-0.299999982118607,0,1.57079637050629,0,0
43,0,-0.299999982118607,0,1.57079637050629,0,0
44,0,-0.299999982118607,0,1.57079637050629,0,0
45,0,-0.299999982118607,0,1.57079637050629,0,0
46,0,-0.299999982118607,0,1.57079637050629,0,0
47,0,-0.299999982118607,0,1.57079637050629,0,0
48,0,-0.299999982118607,0,1.57079637050629,0,0
49,0,-0.300369620323181,0,1.57079637050629,0,0
50,0,-0.301452070474625,0,1.57079637050629,0,0
51,0,-0.303207457065582,0,1.57079637050629,0,0
52,0,-0.305595993995666,0,1.57079637050629,0,0
53,0,-0.308577805757523,0,1.57079637050629,0,0
54,0,-0.312113106250763,0,1.57079637050629,0,0
55,0,-0.316162109375,0,1.57079637050629,0,0
56,0,-0.320684939622879,0,1.57079637050629,0,0
57,0,-0.325641810894012,0,1.57079637050629,0,0
58,0,-0.330992877483368,0,1.57079637050629,0,0
59,0,-0.336698353290558,0,1.57079637050629,0,0
60,0,-0.342718333005905,0,1.57079637050629,0,0
61,0,-0.349013119935989,0,1.57079637050629,0,0
62,0,-0.355542808771133,0,1.57079637050629,0,0
63,0,-0.36226761341095,0,1.57079637050629,0,0
64,0,-0.369147688150406,0,1.57079637050629,0,0
65,0,-0.376143217086792,0,1.57079637050629,0,0
66,0,-0.383214443922043,0,1.57079637050629,0,0
67,0,-0.390321433544159,0,1.57079637050629,0,0
68,0,-0.397424429655075,0,1.57079637050629,0,0
69,0,-0.404483616352081,0,1.57079637050629,0,0
70,0,-0.411459147930145,0,1.57079637050629,0,0
71,0,-0.418311178684235,0,1.57079637050629,0,0
72,0,-0.425000011920929,0,1.57079637050629,0,0
73,0,-0.431494146585465,0,1.57079637050629,0,0
74,0,-0.437796175479889,0,1.57079637050629,0,0
75,0,-0.443916976451874,0,1.57079637050629,0,0
76,0,-0.449867576360703,0,1.57079637050629,0,0
77,0,-0.455658823251724,0,1.57079637050629,0,0
78,0,-0.461301803588867,0,1.57079637050629,0,0
79,0,-0.466807395219803,0,1.57079637050629,0,0
80,0,-0.47218656539917,0,1.57079637050629,0,0
81,0,-0.477450311183929,0,1.57079637050629,0,0
82,0,-0.482609510421753,0,1.57079637050629,0,0
83,0,-0.487675160169601,0,1.57079637050629,0,0
84,0,-0.492658168077469,0,1.57079637050629,0,0
85,0,-0.497569620609283,0,1.57079637050629,0,0
86,0,-0.502420365810394,0,1.57079637050629,0,0
87,0,-0.507221341133118,0,1.57079637050629,0,0
88,0,-0.511983573436737,0,1.57079637050629,0,0
89,0,-0.516717970371246,0,1.57079637050629,0,0
90,0,-0.521435499191284,0,1.57079637050629,0,0
91,0,-0.526147127151489,0,1.57079637050629,0,0
92,0,-0.5308638215065,0,1.57079637050629,0,0
93,0,-0.535596489906311,0,1.57079637050629,0,0
94,0,-0.54035609960556,0,1.57079637050629,0,0
95,0,-0.545153617858887,0,1.57079637050629,0,0
96,0,-0.550000011920929,0,1.57079637050629,0,0
97,0,-0.554903745651245,0,1.57079637050629,0,0
98,0,-0.559863328933716,0,1.57079637050629,0,0
99,0,-0.564874649047852,0,1.57079637050629,0,0
100,0,-0.569933831691742,0,1.57079637050629,0,0
101,0,-0.575036823749542,0,1.57079637050629,0,0
102,0,-0.580179631710053,0,1.57079637050629,0,0
103,0,-0.585358381271362,0,1.57079637050629,0,0
104,0,-0.590568780899048,0,1.57079637050629,0,0
105,0,-0.595807075500488,0,1.57079637050629,0,0
106,0,-0.601069211959839,0,1.57079637050629,0,0
107,0,-0.606351137161255,0,1.57079637050629,0,0
